expression,reading,meaning,tags,guid,ความหมาย,jp_sentence,th_sentence
スーツ,スーツ,suit,JLPT JLPT_N4,"M~,%txA#EO","สูท, ชุดสูท, เสื้อสูท, ชุดทำงาน",スーツを着て会社に行きます。,ใส่ชุดสูทไปทำงาน
危険,きけん,"danger, risk, hazard",Intermediate_Japanese_Ln.15 JLPT JLPT_N4,f#x=KD-)bk,"อันตราย ความเสี่ยง ภัย, ภยันตราย, ภัยคุกคาม, ความอันตราย",危険な場所です。,เป็นสถานที่อันตราย
髪,かみ,hair,Genki Genki_Ln.7 JLPT JLPT_N4,roFwJrlfKR,"ผม, เส้นผม, ขน, ทรงผม",髪を切りました。,ตัดผม
天気予報,てんきよほう,weather forecast,Genki Genki_Ln.8 JLPT JLPT_N4,rN#1gCRiI^,"พยากรณ์อากาศ, การพยากรณ์อากาศ, รายงานสภาพอากาศ, การคาดการณ์อากาศ",天気予報を見ます。,ดูพยากรณ์อากาศ
彼女,かのじょ,girlfriend; she,Genki Genki_Ln.12 JLPT JLPT_N4,xL3J@WlS{%,"แฟนสาว; เธอ, ผู้หญิงคนนั้น, แฟน, คนรัก",彼女は優しいです。,เธอเป็นคนใจดี
間,あいだ,"space, interval",JLPT JLPT_N4,MXEynMn6*x,"ช่องว่าง, ช่วงเวลา, ระยะเวลา, ที่ว่าง",部屋の間を歩きます。,เดินไปมาระหว่างห้อง
卒業,そつぎょう,graduation,JLPT JLPT_N4,yOSz]L8FJS,"การสำเร็จการศึกษา, การจบการศึกษา, พิธีจบการศึกษา, การรับปริญญา",大学を卒業しました。,จบการศึกษาจากมหาวิทยาลัยแล้ว
それで,それで,"and (conj.), thereupon, because of that",JLPT JLPT_N4,rZ[:sRogcN,"และ (กริยาเชื่อม) ด้วยเหตุนี้ เนื่องจากเหตุนั้น, ด้วยเหตุผลนี้, เพราะฉะนั้น, ดังนั้น",雨が降っています。それで、傘を持っていきます。,ฝนตกอยู่ ดังนั้นจะนำร่มไปด้วย
枝,えだ,"branch, twig",JLPT JLPT_N4,FAl}KCf:~8,"กิ่ง, ก้าน, กิ่งไม้, แขนง",木に枝がたくさんあります。,มีกิ่งไม้มากมายบนต้นไม้
専門,せんもん,major; speciality,Genki Genki_Ln.1 JLPT JLPT_N4,k;2({qLOGz,"สาขาวิชาเอก; ความเชี่ยวชาญ, วิชาเอก, ความชำนาญ, ความถนัด",専門は経済学です。,วิชาเอกคือเศรษฐศาสตร์
そろそろ,そろそろ,"gradually, soon",JLPT JLPT_N4,Q|>K44^N++,"ค่อยๆ ในไม่ช้า, ทีละน้อย, ใกล้จะถึงเวลา, อีกไม่นาน",そろそろ出発します。,ใกล้จะออกเดินทางแล้ว
送る,おくる,"to send, to dispatch",Genki Genki_Ln.14 Intermediate_Japanese_Ln.3 JLPT JLPT_N4,e1#_xMS<)@,"ส่ง, จัดส่ง, ส่งมอบ, จัดส่งให้",友達に手紙を送ります。,ส่งจดหมายให้เพื่อน
あげる,あげる,to give,JLPT JLPT_N4,w6NP$s|k?>,"เพื่อที่จะให้, มอบให้, ให้ไป, ส่งให้",弟にプレゼントをあげます。,ให้ของขวัญน้องชาย
騒ぐ,さわぐ,"to make noise, to clamor",JLPT JLPT_N4,E-jyAQ+?xZ,"ส่งเสียงดัง, เอะอะโวยวาย, ทำเสียงดัง, ส่งเสียง",あまり騒がないでください。,กรุณาอย่าส่งเสียงดังมากนัก
尋ねる,たずねる,to inquire (same as 質問する),JLPT JLPT_N4,B;}vj%?W%Z,"สอบถาม (เหมือนกับ 質問して), ไต่ถาม, ซักถาม, ถาม",道を聞きます。,ถามทาง
放送,ほうそうする,broadcasting,JLPT JLPT_N4,HT(fAub[.Z,"การออกอากาศ, การแพร่ภาพ, การกระจายเสียง, การเผยแพร่",テレビで放送します。,ออกอากาศทางทีวี
政治,せいじ,politics,Genki Genki_Ln.1 Genki_Ln.12 Intermediate_Japanese_Ln.3 JLPT JLPT_N4,LbbPDli%;(,"การเมือง, ระบบการเมือง, กิจการบ้านเมือง, การปกครอง",政治について勉強します。,จะศึกษาเรื่องการเมือง
市民,しみん,citizen,JLPT JLPT_N4,KnKdz8[G7<,"พลเมือง, ประชาชน, ราษฎร, ชาวเมือง",市民が祭りに参加します。,พลเมืองเข้าร่วมงานเทศกาล
ファックス,ファックス,fax,JLPT JLPT_N4,sG]9/N[j*>,"โทรสาร, เครื่องโทรสาร, โทรสารเอกสาร, แฟกซ์",ファックスを送ります。,ส่งแฟกซ์
負ける,まける,"to lose (a game) (v.i.), to be defeated",Intermediate_Japanese_Ln.7 JLPT JLPT_N4,t-t/Tk%(SS,"แพ้ (เกม) (กริยา) พ่ายแพ้, ประสบความพ่ายแพ้, ปราชัย, เสียท่า",試合に負けました。,แพ้การแข่งขัน
指輪,ゆびわ,(finger) ring,Genki Genki_Ln.14 JLPT JLPT_N4,By9Xq1v4J{,"แหวน (นิ้ว), แหวนนิ้ว, วงแหวน, เครื่องประดับนิ้ว",指輪をはめます。,สวมแหวน
田舎,いなか,"rural, countryside",JLPT JLPT_N4,qO;XWK^*$*,"ชนบท, พื้นที่ห่างไกล, บ้านนอก, ท้องถิ่น",田舎に帰ります。,กลับชนบท
見つける,みつける,"to discover, to find (v.t.)",Genki Genki_Ln.21 JLPT JLPT_N4,JSBDi~:Uul,"ค้นพบ, พบ (กริยา), พบเจอ, ค้นหา",落とし物を見つけました。,พบของหาย
高校生,こうこうせい,high school student,Genki Genki_Ln.1 JLPT JLPT_N4,s|lGtGG1fi,"นักเรียนมัธยมปลาย, นักเรียนม.ปลาย, นักเรียนระดับมัธยมปลาย, เด็กม.ปลาย",高校生が図書館に来ました。,นักเรียนมัธยมปลายมาที่ห้องสมุด
講義,こうぎ,a lecture,Intermediate_Japanese_Ln.5 JLPT JLPT_N4,q(32?ls(B3,"การบรรยาย, การสอน, การปาฐกถา, บทเรียน",講義を聞きます。,ฟังการบรรยาย
そんなに,そんなに,"so much, like that",JLPT JLPT_N4,pG^h}ycj3(,"มากมายเช่นนั้น, มากขนาดนั้น, อย่างนั้น, เช่นนั้น",そんなに急がないでください。,กรุณาอย่ารีบร้อนขนาดนั้น
昼休み,ひるやすみ,"lunch break, noon recess",JLPT JLPT_N4,lFVXC$-X%0,"พักกลางวัน, พักเบรกเที่ยง, เวลาพักกลางวัน, ช่วงพักเที่ยง",昼休みは１時間です。,พักกลางวันคือ 1 ชั่วโมง
忘れ物,わすれもの,"lost article, something forgotten",JLPT JLPT_N4,c>u.i{BBMW,"ของหาย, สิ่งของที่ถูกลืม, ของที่ลืม, สิ่งที่หายไป",忘れ物はありませんか。,ไม่มีของลืมใช่ไหม
下りる,おりる,"to get down, to go; come down",JLPT JLPT_N4,"d9,VKd=RU=","ลงมา, ไป; ลงมา, ก้าวลง, ลงจาก",バスから降ります。,ลงจากรถบัส
腕,うで,arm (in reference to body),Intermediate_Japanese_Ln.7 JLPT JLPT_N4,AiW}:.4@ze,"แขน (ในความหมายของร่างกาย), ท่อนแขน, แขนขา, ส่วนแขน",腕が痛いです。,ปวดแขน
訳,わけ,reason; explanation,JLPT JLPT_N4,usS4^zwn[>,"เหตุผล; คำอธิบาย, มูลเหตุ, สาเหตุ, การตีความ",その理由は何ですか。,เหตุผลนั้นคืออะไร
承知,しょうちする,"consent, acceptance",JLPT JLPT_N4,H:BcaGHLGe,"ความยินยอม การยอมรับ, ตกลง, เห็นด้วย, อนุมัติ",はい、承知いたしました。,ครับ/ค่ะ รับทราบแล้วครับ/ค่ะ
日記,にっき,"diary, journal",Genki Genki_Ln.18 JLPT JLPT_N4,"BMMWqQZ#[,","ไดอารี่, สมุดบันทึก, บันทึกประจำวัน, อนุทิน",毎日日記を書きます。,ฉันเขียนไดอารี่ทุกวัน
高校; 高等学校,こうこう; こうとうがっこう,high school; senior high school,JLPT JLPT_N4,KKBE9#o7:F,"โรงเรียนมัธยมปลาย; โรงเรียนมัธยมศึกษาตอนปลาย, ม.ปลาย, สถาบันมัธยมปลาย, สถานศึกษามัธยมปลาย",高校で勉強しています。,ฉันกำลังเรียนอยู่ที่โรงเรียนมัธยมปลาย
似る,にる,"to resemble, to be similar",JLPT JLPT_N4,i`_a~no4G!,"คล้ายคลึงกัน, เหมือนกัน, ละม้าย, คล้าย",その二つの絵はよく似ています。,ภาพวาดสองภาพนั้นคล้ายกันมาก
～おわる,～おわる,to finish doing ~,JLPT JLPT_N4,qwf(Try}@4,"เพื่อทำสิ่งต่างๆ ให้เสร็จสิ้น ~, ทำเสร็จ, เสร็จสิ้น, ทำจบท้าย",宿題を終わりました。,ฉันทำการบ้านเสร็จแล้ว
暖房,だんぼう,heating,JLPT JLPT_N4,dvn`p4e0P6,"การทำความร้อน, เครื่องทำความร้อน, ความร้อน, การให้ความร้อน",部屋を暖房しています。,กำลังเปิดเครื่องทำความร้อนในห้อง
留守,るす,absence; not at home,Genki Genki_Ln.21 JLPT JLPT_N4,BK(gHI]ze3,"ไม่อยู่บ้าน; ไม่อยู่บ้าน, ออกนอกบ้าน, ลากิจ, ไม่ได้อยู่",留守番をお願いします。,ช่วยเฝ้าบ้านให้หน่อยครับ/ค่ะ
