expression,reading,meaning,tags,guid,ความหมาย,jp_sentence,th_sentence
造船,ぞうせん,shipbuilding,JLPT JLPT_2,LyK0zsx!O1,"การต่อเรือ, สร้างเรือ, อู่ต่อเรือ, อุตสาหกรรมต่อเรือ",この町には大きな造船所があります。,ในเมืองนี้มีอู่ต่อเรือขนาดใหญ่
騒々しい,そうぞうしい,"noisy, boisterous",JLPT JLPT_2,cTG!~COW$P,"เสียงดัง อึกทึกครึกครื้น, โวยวาย, เอะอะ, อึกทึก",昨夜、外がとても騒々しかったです。,เมื่อคืนข้างนอกเสียงดังมาก
増大,ぞうだい,"increase, growth",JLPT JLPT_2,K:CEKV:9VX,"เพิ่มขึ้น การเติบโต, ขยายตัว, เพิ่มพูน, งอกเงย",人口の増大が問題になっています。,การเพิ่มขึ้นของประชากรกลายเป็นปัญหา
そうっと,そうっと,"softly, cautiously, gently",JLPT JLPT_2,vd>M3|]yht,"อย่างเบามือ อย่างระมัดระวัง อย่างนุ่มนวล, แผ่วเบา, ค่อยๆ, ละมุนละไม",そうっとドアを開けました。,ค่อยๆ เปิดประตู
送別,そうべつ,"farewell, send-off",JLPT JLPT_2,"y,Tk;$&@x}","อำลา ส่งท้าย, ล่ำลา, กล่าวลา, การจากกัน",送別会を開きます。,เราจะจัดงานเลี้ยงส่ง
草履,ぞうり,Japanese sandals (footwear),JLPT JLPT_2,xD#*1}`sY?,"รองเท้าแตะญี่ปุ่น (รองเท้า), เกี๊ยะ, รองเท้าไม้, รองเท้าญี่ปุ่น",夏は草履を履きます。,หน้าร้อนจะใส่รองเท้าโซริ
総理大臣,そうりだいじん,Prime Minister,JLPT JLPT_2,wr`qCug{r4,"นายกรัฐมนตรี, ผู้นำรัฐบาล, หัวหน้ารัฐบาล, ท่านนายกฯ",総理大臣が演説しました。,ท่านนายกรัฐมนตรีได้กล่าวสุนทรพจน์
送料,そうりょう,"postage, carriage",JLPT JLPT_2,D?;^6Pv:]&,"ค่าไปรษณีย์ ค่าขนส่ง, ค่าส่ง, ค่าธรรมเนียมไปรษณีย์, ราคาค่าส่ง",この荷物の送料はいくらですか。,ค่าส่งของชิ้นนี้เท่าไหร่ครับ
属する,ぞくする,"to belong to, to come under",JLPT JLPT_2,i1]:]E>_bU,"เป็นส่วนหนึ่งของ, อยู่ภายใต้, เป็นของ, จัดอยู่ใน",この会社は大きなグループに属しています。,บริษัทนี้สังกัดอยู่ในกลุ่มใหญ่
続々,ぞくぞく,"successively, one after another",JLPT JLPT_2,hivME8/#WP,"ต่อเนื่องกันไปทีละอย่าง, ตามลำดับ, ต่อเนื่องกัน, อย่างต่อเนื่อง",新しい店が続々オープンしています。,ร้านค้าใหม่ๆ เปิดต่อเนื่องกันไป
速達,そくたつ,"express, special delivery",JLPT JLPT_2,v{{[}K0EMQ,"บริการจัดส่งด่วนพิเศษ, ด่วน, จัดส่งเร็ว, ส่งด่วน",手紙を速達で送りました。,ฉันส่งจดหมายแบบด่วนพิเศษ
測定,そくてい,measurement,JLPT JLPT_2,Qp_^G4NnHY,"การวัด, การกะ, การประมาณ, การหาค่า",この部屋の広さを測定してください。,กรุณาวัดขนาดห้องนี้
測量,そくりょう,"measurement, surveying",JLPT JLPT_2,N?XK_R(gNy,"การวัด การสำรวจ, การตรวจวัด, สำรวจ, การหาขนาด",土地の測量が必要です。,จำเป็นต้องมีการสำรวจที่ดิน
速力,そくりょく,speed,JLPT JLPT_2,yC0f;tqC:X,"ความเร็ว, อัตราเร็ว, ฝีเท้า, ความเร็วในการเคลื่อนที่",車の速力が速いです。,ความเร็วของรถเร็วมาก
素質,そしつ,"talent, capability",JLPT JLPT_2,i~_:B9s_i],"ความสามารถ พรสวรรค์, ความถนัด, ศักยภาพ, พรสวรรค์",彼女には音楽の素質があります。,เธอมีความสามารถทางด้านดนตรี
祖先,そせん,ancestor(s),JLPT JLPT_2 Intermediate_Japanese_Ln.8 Intermediate_Japanese,uEOVA+$QA-,"บรรพบุรุษ, โคตร, ปู่ย่าตายาย, ต้นตระกูล",これは私の祖先の写真です。,นี่คือรูปถ่ายบรรพบุรุษของฉัน
そそっかしい,そそっかしい,"careless, thoughtless",JLPT JLPT_2,lH2m/7jTDk,"ประมาทเลินเล่อ ไม่คิดถึงผลที่ตามมา, สะเพร่า, ไม่รอบคอบ, ไม่ระวัง",彼はそそっかしい人です。,เขาเป็นคนประมาทเลินเล่อ
卒直,そっちょく,"frank, candid, honest",JLPT JLPT_2,gGu?|m4th^,"ตรงไปตรงมา เปิดเผย ซื่อสัตย์, เปิดใจ, ไม่อ้อมค้อม, พูดตรง",もっと卒直に話してください。,กรุณาพูดตรงไปตรงมามากกว่านี้
率直,そっちょく,"frank, candid, straightforward, openhearted, direct, outspoken",JLPT JLPT_2,zP0+k&2Oo$,"ซื่อตรง, เปิดเผย, ตรงไปตรงมา, เปิดใจ, พูดจาตรงไปตรงมา",率直な意見をありがとう。,ขอบคุณสำหรับความคิดเห็นที่ตรงไปตรงมา
そのころ,そのころ,"in those days, at that time, then",JLPT JLPT_2,h3oBLD<m4a,"ในสมัยนั้น ในเวลานั้น, ตอนนั้น, ช่วงนั้น, เมื่อก่อนนั้น",そのころ、私は子供でした。,ตอนนั้นฉันเป็นเด็ก
そのため,そのため,"hence, for that reason",JLPT JLPT_2,m^MU-Y@MNe,"ดังนั้น ด้วยเหตุผลนั้น, เพราะฉะนั้น, จึง, เป็นผลให้",雨が降りました。そのため、遠足は中止になりました。,ฝนตก ดังนั้น การไปทัศนศึกษาจึงถูกยกเลิก
その他,そのほか,besides,JLPT JLPT_2,IwQj+]fL.2,"นอกจาก, นอกเหนือจากนี้, ยิ่งไปกว่านั้น, ยังมีอีก",りんご、みかん、その他,แอปเปิ้ล ส้ม และอื่นๆ
そば,そば,soba (buckwheat noodles),JLPT JLPT_2,ww?mb~cU}r,"โซบะ (บะหมี่บัควีท), บะหมี่โซบะ, เส้นโซบะ, บะหมี่ญี่ปุ่น",昼ごはんにそばを食べました。,ฉันกินโซบะเป็นอาหารกลางวัน
剃る,そる,to shave,JLPT JLPT_2,nRAd^[5pD1,"เพื่อโกนหนวด, โกน, กำจัดขน, ถอน",ひげを剃ります。,โกนหนวด
それなのに,それなのに,"though, although",JLPT JLPT_2,k+B-<2c#Pu,"ถึงแม้ว่า, แม้ว่า, ทั้งๆ ที่, อย่างไรก็ตาม",忙しいです。それなのに、遊びに来ました。,ฉันยุ่ง แต่ถึงอย่างนั้นก็ยังมาเที่ยว
それなら,それなら,"If that's the case..., If so..., That being the case...",JLPT JLPT_2,tEgCn;#W+`,"ถ้าเป็นอย่างนั้น... ถ้าเป็นเช่นนั้น... ในเมื่อเป็นเช่นนั้น..., ถ้าหาก, หากเป็นเช่นนั้น, ถ้าอย่างนั้นก็",時間がないです。それなら、行きません。,ฉันไม่มีเวลา ถ้าอย่างนั้นก็ไม่ไป
それはいけませんね (かん),それはいけませんね (かん),that's not good,JLPT JLPT_2,t8:jf{Ldnz,"นั่นไม่ดีเลย, ไม่ดี, แย่จัง, ไม่โอเคเลย",遅刻しました。それは　いけませんね。,สายแล้วนะ นั่นไม่ดีเลย
逸れる,それる,"to stray (turn) from subject, to go astray",JLPT JLPT_2,P^@I_Rocse,"ออกนอกเรื่อง, หลงทาง, บ่ายเบน, หลงประเด็น",話が逸れてしまいました。,บทสนทนาออกนอกเรื่องไปแล้ว
揃える,そろえる,"to collect, to gather, to get together, to complete (a collection) to arrange, to put in order, to prepare, to get ready to make uniform, to make even, to match",JLPT JLPT_2,"eIvmG2@,}C","รวบรวม, สะสม, นำมารวมกัน, ทำให้ครบ (ชุดสะสม) จัดเรียง, จัดลำดับ, เตรียม, เตรียมพร้อม ทำให้เป็นชุดเดียวกัน, ทำให้เท่ากัน, ให้เข้ากัน",本を揃えて並べました。,ฉันจัดเรียงหนังสือให้เป็นระเบียบ
